level,connector,path_1,path_2,path_3,path_4,path_5,macro_category,connector_lower,include_main_v2
inter_paragraph,earlier on,Enhancement,Spatio-temporal,Simple,Following,,Enhancement,earlier on,True
inter_paragraph,at this stage,Enhancement,Spatio-temporal,Simple,Following,,Enhancement,at this stage,True
inter_paragraph,at that stage,Enhancement,Spatio-temporal,Simple,Following,,Enhancement,at that stage,True
inter_paragraph,at this point,Enhancement,Spatio-temporal,Simple,Following,,Enhancement,at this point,True
inter_paragraph,prior to this,Enhancement,Spatio-temporal,Simple,Following,,Enhancement,prior to this,True
inter_paragraph,subsequently to this,Enhancement,Spatio-temporal,Simple,Following,,Enhancement,subsequently to this,True
inter_paragraph,in the following stage,Enhancement,Spatio-temporal,Simple,Following,,Enhancement,in the following stage,True
inter_paragraph,moving forward,Enhancement,Spatio-temporal,Simple,Following,,Enhancement,moving forward,True
inter_paragraph,by this stage,Enhancement,Spatio-temporal,Simple,Following,,Enhancement,by this stage,True
inter_paragraph,before this,Enhancement,Spatio-temporal,Simple,Following,,Enhancement,before this,True
inter_paragraph,thereafter followed by,Enhancement,Spatio-temporal,Simple,Following,,Enhancement,thereafter followed by,True
inter_paragraph,as the next phase,Enhancement,Spatio-temporal,Simple,Following,,Enhancement,as the next phase,True
inter_paragraph,just then,Enhancement,Spatio-temporal,Simple,Simultaneous,,Enhancement,just then,True
inter_paragraph,at the same time,Enhancement,Spatio-temporal,Simple,Simultaneous,,Enhancement,at the same time,True
inter_paragraph,simultaneously,Enhancement,Spatio-temporal,Simple,Simultaneous,,Enhancement,simultaneously,True
inter_paragraph,concurrently,Enhancement,Spatio-temporal,Simple,Simultaneous,,Enhancement,concurrently,True
inter_paragraph,meanwhile,Enhancement,Spatio-temporal,Simple,Simultaneous,,Enhancement,meanwhile,True
inter_paragraph,in the meantime,Enhancement,Spatio-temporal,Simple,Simultaneous,,Enhancement,in the meantime,True
inter_paragraph,all the while,Enhancement,Spatio-temporal,Simple,Simultaneous,,Enhancement,all the while,True
inter_paragraph,coincidentally,Enhancement,Spatio-temporal,Simple,Simultaneous,,Enhancement,coincidentally,True
inter_paragraph,at that moment,Enhancement,Spatio-temporal,Simple,Simultaneous,,Enhancement,at that moment,True
inter_paragraph,simultaneously with this,Enhancement,Spatio-temporal,Simple,Simultaneous,,Enhancement,simultaneously with this,True
inter_paragraph,in parallel,Enhancement,Spatio-temporal,Simple,Simultaneous,,Enhancement,in parallel,True
inter_paragraph,at the very moment,Enhancement,Spatio-temporal,Simple,Simultaneous,,Enhancement,at the very moment,True
inter_paragraph,at the exact same time,Enhancement,Spatio-temporal,Simple,Simultaneous,,Enhancement,at the exact same time,True
inter_paragraph,at this very time,Enhancement,Spatio-temporal,Simple,Simultaneous,,Enhancement,at this very time,True
inter_paragraph,during this time,Enhancement,Spatio-temporal,Simple,Simultaneous,,Enhancement,during this time,True
inter_paragraph,during the same period,Enhancement,Spatio-temporal,Simple,Simultaneous,,Enhancement,during the same period,True
inter_paragraph,concurrently with this,Enhancement,Spatio-temporal,Simple,Simultaneous,,Enhancement,concurrently with this,True
inter_paragraph,in tandem,Enhancement,Spatio-temporal,Simple,Simultaneous,,Enhancement,in tandem,True
inter_paragraph,in conjunction with this,Enhancement,Spatio-temporal,Simple,Simultaneous,,Enhancement,in conjunction with this,True
inter_paragraph,at that very instant,Enhancement,Spatio-temporal,Simple,Simultaneous,,Enhancement,at that very instant,True
inter_paragraph,at the precise moment,Enhancement,Spatio-temporal,Simple,Simultaneous,,Enhancement,at the precise moment,True
inter_paragraph,while this was happening,Enhancement,Spatio-temporal,Simple,Simultaneous,,Enhancement,while this was happening,True
inter_paragraph,while this occurred,Enhancement,Spatio-temporal,Simple,Simultaneous,,Enhancement,while this occurred,True
inter_paragraph,while at the same time,Enhancement,Spatio-temporal,Simple,Simultaneous,,Enhancement,while at the same time,True
inter_paragraph,in the very same moment,Enhancement,Spatio-temporal,Simple,Simultaneous,,Enhancement,in the very same moment,True
inter_paragraph,alongside this,Enhancement,Spatio-temporal,Simple,Simultaneous,,Enhancement,alongside this,True
inter_paragraph,in parallel with this,Enhancement,Spatio-temporal,Simple,Simultaneous,,Enhancement,in parallel with this,True
inter_paragraph,before,Enhancement,Spatio-temporal,Simple,Preceding,,Enhancement,before,True
inter_paragraph,before that,Enhancement,Spatio-temporal,Simple,Preceding,,Enhancement,before that,True
inter_paragraph,earlier,Enhancement,Spatio-temporal,Simple,Preceding,,Enhancement,earlier,True
inter_paragraph,previously,Enhancement,Spatio-temporal,Simple,Preceding,,Enhancement,previously,True
inter_paragraph,prior to,Enhancement,Spatio-temporal,Simple,Preceding,,Enhancement,prior to,True
inter_paragraph,hitherto,Enhancement,Spatio-temporal,Simple,Preceding,,Enhancement,hitherto,True
inter_paragraph,until then,Enhancement,Spatio-temporal,Simple,Preceding,,Enhancement,until then,True
inter_paragraph,up until now,Enhancement,Spatio-temporal,Simple,Preceding,,Enhancement,up until now,True
inter_paragraph,in advance,Enhancement,Spatio-temporal,Simple,Preceding,,Enhancement,in advance,True
inter_paragraph,ahead of time,Enhancement,Spatio-temporal,Simple,Preceding,,Enhancement,ahead of time,True
inter_paragraph,previous to,Enhancement,Spatio-temporal,Simple,Preceding,,Enhancement,previous to,True
inter_paragraph,priorly,Enhancement,Spatio-temporal,Simple,Preceding,,Enhancement,priorly,True
inter_paragraph,earlier on,Enhancement,Spatio-temporal,Simple,Preceding,,Enhancement,earlier on,True
inter_paragraph,earlier still,Enhancement,Spatio-temporal,Simple,Preceding,,Enhancement,earlier still,True
inter_paragraph,earlier than this,Enhancement,Spatio-temporal,Simple,Preceding,,Enhancement,earlier than this,True
inter_paragraph,before this,Enhancement,Spatio-temporal,Simple,Preceding,,Enhancement,before this,True
inter_paragraph,before this point,Enhancement,Spatio-temporal,Simple,Preceding,,Enhancement,before this point,True
inter_paragraph,prior to this moment,Enhancement,Spatio-temporal,Simple,Preceding,,Enhancement,prior to this moment,True
inter_paragraph,prior to that,Enhancement,Spatio-temporal,Simple,Preceding,,Enhancement,prior to that,True
inter_paragraph,up to this point,Enhancement,Spatio-temporal,Simple,Preceding,,Enhancement,up to this point,True
inter_paragraph,up to that point,Enhancement,Spatio-temporal,Simple,Preceding,,Enhancement,up to that point,True
inter_paragraph,beforehand,Enhancement,Spatio-temporal,Simple,Preceding,,Enhancement,beforehand,True
inter_paragraph,in earlier stages,Enhancement,Spatio-temporal,Simple,Preceding,,Enhancement,in earlier stages,True
inter_paragraph,at an earlier time,Enhancement,Spatio-temporal,Simple,Preceding,,Enhancement,at an earlier time,True
inter_paragraph,at a previous stage,Enhancement,Spatio-temporal,Simple,Preceding,,Enhancement,at a previous stage,True
inter_paragraph,formerly,Enhancement,Spatio-temporal,Simple,Preceding,,Enhancement,formerly,True
inter_paragraph,once,Enhancement,Spatio-temporal,Simple,Preceding,,Enhancement,once,True
inter_paragraph,once before,Enhancement,Spatio-temporal,Simple,Preceding,,Enhancement,once before,True
inter_paragraph,at that time,Enhancement,Spatio-temporal,Simple,Preceding,,Enhancement,at that time,True
inter_paragraph,preceding this,Enhancement,Spatio-temporal,Simple,Preceding,,Enhancement,preceding this,True
inter_paragraph,preceding that,Enhancement,Spatio-temporal,Simple,Preceding,,Enhancement,preceding that,True
inter_paragraph,just before,Enhancement,Spatio-temporal,Simple,Preceding,,Enhancement,just before,True
inter_paragraph,shortly before,Enhancement,Spatio-temporal,Simple,Preceding,,Enhancement,shortly before,True
inter_paragraph,immediately before,Enhancement,Spatio-temporal,Simple,Preceding,,Enhancement,immediately before,True
inter_paragraph,finally,Enhancement,Spatio-temporal,Simple,Conclusive,,Enhancement,finally,True
inter_paragraph,in the end,Enhancement,Spatio-temporal,Simple,Conclusive,,Enhancement,in the end,True
inter_paragraph,at last,Enhancement,Spatio-temporal,Simple,Conclusive,,Enhancement,at last,True
inter_paragraph,ultimately,Enhancement,Spatio-temporal,Simple,Conclusive,,Enhancement,ultimately,True
inter_paragraph,lastly,Enhancement,Spatio-temporal,Simple,Conclusive,,Enhancement,lastly,True
inter_paragraph,to conclude,Enhancement,Spatio-temporal,Simple,Conclusive,,Enhancement,to conclude,True
inter_paragraph,as a finale,Enhancement,Spatio-temporal,Simple,Conclusive,,Enhancement,as a finale,True
inter_paragraph,in closing,Enhancement,Spatio-temporal,Simple,Conclusive,,Enhancement,in closing,True
inter_paragraph,eventually,Enhancement,Spatio-temporal,Simple,Conclusive,,Enhancement,eventually,True
inter_paragraph,at long last,Enhancement,Spatio-temporal,Simple,Conclusive,,Enhancement,at long last,True
inter_paragraph,to conclude with,Enhancement,Spatio-temporal,Simple,Conclusive,,Enhancement,to conclude with,True
inter_paragraph,in summary of events,Enhancement,Spatio-temporal,Simple,Conclusive,,Enhancement,in summary of events,True
inter_paragraph,in the final stage,Enhancement,Spatio-temporal,Simple,Conclusive,,Enhancement,in the final stage,True
inter_paragraph,in the final step,Enhancement,Spatio-temporal,Simple,Conclusive,,Enhancement,in the final step,True
inter_paragraph,in the final phase,Enhancement,Spatio-temporal,Simple,Conclusive,,Enhancement,in the final phase,True
inter_paragraph,in the final moment,Enhancement,Spatio-temporal,Simple,Conclusive,,Enhancement,in the final moment,True
inter_paragraph,at the final point,Enhancement,Spatio-temporal,Simple,Conclusive,,Enhancement,at the final point,True
inter_paragraph,at the end of this,Enhancement,Spatio-temporal,Simple,Conclusive,,Enhancement,at the end of this,True
inter_paragraph,by the end,Enhancement,Spatio-temporal,Simple,Conclusive,,Enhancement,by the end,True
inter_paragraph,toward the end,Enhancement,Spatio-temporal,Simple,Conclusive,,Enhancement,toward the end,True
inter_paragraph,towards the end,Enhancement,Spatio-temporal,Simple,Conclusive,,Enhancement,towards the end,True
inter_paragraph,nearing the end,Enhancement,Spatio-temporal,Simple,Conclusive,,Enhancement,nearing the end,True
inter_paragraph,in the closing stage,Enhancement,Spatio-temporal,Simple,Conclusive,,Enhancement,in the closing stage,True
inter_paragraph,in the final analysis of events,Enhancement,Spatio-temporal,Simple,Conclusive,,Enhancement,in the final analysis of events,True
inter_paragraph,as the last step,Enhancement,Spatio-temporal,Simple,Conclusive,,Enhancement,as the last step,True
inter_paragraph,as the final step,Enhancement,Spatio-temporal,Simple,Conclusive,,Enhancement,as the final step,True
inter_paragraph,in the ultimate stage,Enhancement,Spatio-temporal,Simple,Conclusive,,Enhancement,in the ultimate stage,True
inter_paragraph,in the concluding stage,Enhancement,Spatio-temporal,Simple,Conclusive,,Enhancement,in the concluding stage,True
inter_paragraph,in due ending,Enhancement,Spatio-temporal,Simple,Conclusive,,Enhancement,in due ending,True
inter_paragraph,in the final instance,Enhancement,Spatio-temporal,Simple,Conclusive,,Enhancement,in the final instance,True
inter_paragraph,at once,Enhancement,Spatio-temporal,Complex,Immediate,,Enhancement,at once,True
inter_paragraph,immediately,Enhancement,Spatio-temporal,Complex,Immediate,,Enhancement,immediately,True
inter_paragraph,straightaway,Enhancement,Spatio-temporal,Complex,Immediate,,Enhancement,straightaway,True
inter_paragraph,right away,Enhancement,Spatio-temporal,Complex,Immediate,,Enhancement,right away,True
inter_paragraph,thereupon,Enhancement,Spatio-temporal,Complex,Immediate,,Enhancement,thereupon,True
inter_paragraph,forthwith,Enhancement,Spatio-temporal,Complex,Immediate,,Enhancement,forthwith,True
inter_paragraph,without delay,Enhancement,Spatio-temporal,Complex,Immediate,,Enhancement,without delay,True
inter_paragraph,instantly,Enhancement,Spatio-temporal,Complex,Immediate,,Enhancement,instantly,True
inter_paragraph,promptly,Enhancement,Spatio-temporal,Complex,Immediate,,Enhancement,promptly,True
inter_paragraph,instantly thereafter,Enhancement,Spatio-temporal,Complex,Immediate,,Enhancement,instantly thereafter,True
inter_paragraph,immediately afterwards,Enhancement,Spatio-temporal,Complex,Immediate,,Enhancement,immediately afterwards,True
inter_paragraph,immediately thereafter,Enhancement,Spatio-temporal,Complex,Immediate,,Enhancement,immediately thereafter,True
inter_paragraph,directly afterwards,Enhancement,Spatio-temporal,Complex,Immediate,,Enhancement,directly afterwards,True
inter_paragraph,directly thereafter,Enhancement,Spatio-temporal,Complex,Immediate,,Enhancement,directly thereafter,True
inter_paragraph,immediately following this,Enhancement,Spatio-temporal,Complex,Immediate,,Enhancement,immediately following this,True
inter_paragraph,at that instant,Enhancement,Spatio-temporal,Complex,Immediate,,Enhancement,at that instant,True
inter_paragraph,at that very moment,Enhancement,Spatio-temporal,Complex,Immediate,,Enhancement,at that very moment,True
inter_paragraph,with no delay,Enhancement,Spatio-temporal,Complex,Immediate,,Enhancement,with no delay,True
